2021-03-07,90,3189
2021-03-08,0,25195
2021-03-08,09,35
2021-03-08,19,80
2021-03-08,29,246
2021-03-08,39,519
2021-03-08,49,956
2021-03-08,59,2247
2021-03-08,69,4303
2021-03-08,79,6155
2021-03-08,89,7243
2021-03-08,90,3215
2021-03-09,0,25201
2021-03-09,09,27
2021-03-09,19,85
2021-03-09,29,233
2021-03-09,39,521
2021-03-09,49,995
2021-03-09,59,2261
2021-03-09,69,4334
2021-03-09,79,6180
2021-03-09,89,7207
2021-03-09,90,3167
2021-03-10,0,24969
2021-03-10,09,28
2021-03-10,19,80
2021-03-10,29,231
2021-03-10,39,525
2021-03-10,49,978
2021-03-10,59,2230
2021-03-10,69,4378
2021-03-10,79,6155
2021-03-10,89,7081
2021-03-10,90,3091
2021-03-11,0,24858
2021-03-11,09,29
2021-03-11,19,77
2021-03-11,29,238
2021-03-11,39,518
2021-03-11,49,969
2021-03-11,59,2235
2021-03-11,69,4379
2021-03-11,79,6132
2021-03-11,89,7066
2021-03-11,90,3027
2021-03-12,0,24749
2021-03-12,09,33
2021-03-12,19,79
2021-03-12,29,243
2021-03-12,39,526
2021-03-12,49,974
2021-03-12,59,2234
2021-03-12,69,4358
2021-03-12,79,6114
2021-03-12,89,7025
2021-03-12,90,2972
2021-03-13,0,24671
2021-03-13,09,32
2021-03-13,19,75
2021-03-13,29,248
2021-03-13,39,516
2021-03-13,49,982
2021-03-13,59,2217
2021-03-13,69,4354
2021-03-13,79,6119
2021-03-13,89,6955
2021-03-13,90,2978
2021-03-14,0,24989
2021-03-14,09,30
2021-03-14,19,74
2021-03-14,29,257
2021-03-14,39,532
2021-03-14,49,1009
2021-03-14,59,2274
2021-03-14,69,4418
2021-03-14,79,6189
2021-03-14,89,6989
2021-03-14,90,3007
2021-03-15,0,25469
2021-03-15,09,39
2021-03-15,19,71
2021-03-15,29,278
2021-03-15,39,530
2021-03-15,49,1059
2021-03-15,59,2388
2021-03-15,69,4524
2021-03-15,79,6283
2021-03-15,89,7071
2021-03-15,90,3023
2021-03-16,0,25492
2021-03-16,09,41
2021-03-16,19,70
2021-03-16,29,278
2021-03-16,39,543
2021-03-16,49,1089
2021-03-16,59,2401
2021-03-16,69,4544
2021-03-16,79,6308
2021-03-16,89,7030
2021-03-16,90,2988
2021-03-17,0,25314
2021-03-17,09,40
2021-03-17,19,69
2021-03-17,29,262
2021-03-17,39,545
2021-03-17,49,1101
2021-03-17,59,2427
2021-03-17,69,4530
2021-03-17,79,6283
2021-03-17,89,6920
2021-03-17,90,2944
2021-03-18,0,25389
2021-03-18,09,46
2021-03-18,19,74
2021-03-18,29,269
2021-03-18,39,553
2021-03-18,49,1118
2021-03-18,59,2490
2021-03-18,69,4565
2021-03-18,79,6285
2021-03-18,89,6880
2021-03-18,90,2927
2021-03-19,0,25339
2021-03-19,09,47
2021-03-19,19,75
2021-03-19,29,263
2021-03-19,39,553
2021-03-19,49,1152
2021-03-19,59,2535
2021-03-19,69,4567
2021-03-19,79,6247
2021-03-19,89,6806
2021-03-19,90,2908
2021-03-20,0,25537
2021-03-20,09,47
2021-03-20,19,71
2021-03-20,29,274
2021-03-20,39,568
2021-03-20,49,1154
2021-03-20,59,2557
2021-03-20,69,4621
2021-03-20,79,6299
2021-03-20,89,6828
2021-03-20,90,2912
2021-03-21,0,25926
2021-03-21,09,46
2021-03-21,19,76
2021-03-21,29,282
2021-03-21,39,588
2021-03-21,49,1157
2021-03-21,59,2634
2021-03-21,69,4711
2021-03-21,79,6369
2021-03-21,89,6908
2021-03-21,90,2941
2021-03-22,0,26488
2021-03-22,09,46
2021-03-22,19,81
2021-03-22,29,284
2021-03-22,39,594
2021-03-22,49,1205
2021-03-22,59,2763
2021-03-22,69,4847
2021-03-22,79,6507
2021-03-22,89,6975
2021-03-22,90,2969
2021-03-23,0,26756
2021-03-23,09,43
2021-03-23,19,74
2021-03-23,29,290
2021-03-23,39,602
2021-03-23,49,1227
2021-03-23,59,2785
2021-03-23,69,4902
2021-03-23,79,6591
2021-03-23,89,7020
2021-03-23,90,3017
2021-03-24,0,26876
2021-03-24,09,44
2021-03-24,19,73
2021-03-24,29,279
2021-03-24,39,613
2021-03-24,49,1234
2021-03-24,59,2814
